seller_id,seller_name,cover_url,category,region_id,region_name,avg_price,total_sale_gmv_amt,total_sale_count,total_product_cnt,is_s_shop
8646945331806635086,ry1688,https://cdn.echotik.shop/c38173f2b7649895816e90c7004e0071/687e143a/seller-cover/413/8646945331806635086.png,Beauty & Personal Care,VN,Vietnam,N/A,N/A,N/A,N/A,0
7495273375808260386,Y'Homes,https://cdn.echotik.shop/2b99655a779093ec251d078d8e410d37/687e143a/seller-cover/841/7495273375808260386.webp,Textiles & Soft Furnishings,GB,UK,N/A,N/A,N/A,N/A,1
8647024026307167443,modeall-03,https://cdn.echotik.shop/e2e911ac0fefe332c87cb682866268e6/687e143a/seller-cover/792/8647024026307167443.png,Phones & Electronics,VN,Vietnam,N/A,N/A,N/A,N/A,0
8647001307071219544,MODORWY,https://cdn.echotik.shop/26ff1c19cc7cb78058337e1e502102eb/687e143a/seller-cover/709/8647001307071219544.png,Phones & Electronics,MY,Malaysia,N/A,N/A,N/A,N/A,0
7495341819463961118,MianMian ศิลปะผ้า,https://cdn.echotik.shop/d620c096819c561d3fa941e43144e6b4/687e143a/seller-cover/52/7495341819463961118.png,Textiles & Soft Furnishings,TH,Thailand,N/A,N/A,N/A,N/A,0
7495135292401223786,Mexican Candy Lady LLC,https://cdn.echotik.shop/8e237ecbb1f55671db625e891213706e/687e143a/seller-cover/90/7495135292401223786.webp,Food & Beverages,US,United States,N/A,N/A,N/A,N/A,0
8648899743989793804,henrou017,https://cdn.echotik.shop/e74e08ab8a63a9990d47eba2c8d7b5a5/687e143a/seller-cover/667/8648899743989793804.png,Home Supplies,VN,Vietnam,N/A,N/A,N/A,N/A,0
7495622766867941600,Polar Mars technology,https://cdn.echotik.shop/b1fbab47253d2ad21b3e34cf02c36254/687e143a/seller-cover/895/7495622766867941600.png,Phones & Electronics,MY,Malaysia,N/A,N/A,N/A,N/A,0
7495824410177144887,TNLsports.th,https://cdn.echotik.shop/8bda24a8da5387efe216e9606b1d6d44/687e143a/seller-cover/229/7495824410177144887.png,Sports & Outdoor,TH,Thailand,N/A,N/A,N/A,N/A,0
7495810568819608415,CHAOEE,https://cdn.echotik.shop/c6911640352b258f1053c4bbd6ff54c9/687e143a/seller-cover/609/7495810568819608415.webp,Fashion Accessories,US,United States,N/A,N/A,N/A,N/A,0
8647481369515165677,AKKU Mall,https://cdn.echotik.shop/138af0839c04d66b6fd4a3caf6e28a9e/687e143a/seller-cover/939/8647481369515165677.png,Fashion Accessories,PH,Philippines,N/A,N/A,N/A,N/A,0
8648030030559610539,attractions,https://cdn.echotik.shop/de681209967f996e3fad056e5ab0f399/687e143a/seller-cover/29/8648030030559610539.png,Fashion Accessories,PH,Philippines,N/A,N/A,N/A,N/A,0
7495797964997167647,DEAAOK,https://cdn.echotik.shop/40b7d1513f79a825d4a3557fb4cc5d23/687e143a/seller-cover/131/7495797964997167647.webp,Fashion Accessories,US,United States,N/A,N/A,N/A,N/A,0
8647291239669531831,Mr Fashion House,https://cdn.echotik.shop/94c744249db6581d86e15df6bf091806/687e143a/seller-cover/595/8647291239669531831.png,Womenswear & Underwear,TH,Thailand,N/A,N/A,N/A,N/A,0
