seller_id,seller_name,cover_url,category,region_id,region_name,avg_price,total_sale_gmv_amt,total_sale_count,total_product_cnt,is_s_shop
8648282525484943063,Baoshi Zhen Underwear,https://cdn.echotik.shop/d1c21123d5da7751058aca910ef25be0/687e12b3/seller-cover/553/8648282525484943063.png,Womenswear & Underwear,VN,Vietnam,N/A,N/A,N/A,N/A,0
7495387488326814304,Morovan Art,https://cdn.echotik.shop/d24c07b06c352f7a06714ddd13b1951f/687e12b3/seller-cover/920/7495387488326814304.png,Beauty & Personal Care,US,United States,N/A,N/A,N/A,N/A,0
7495393602372929717,ZPAVYO,https://cdn.echotik.shop/ef132cf1d81e21be43a1a70fed4674d1/687e12b3/seller-cover/423/7495393602372929717.webp,Sports & Outdoor,GB,UK,N/A,N/A,N/A,N/A,1
7495341582477264984,SULIVES,https://cdn.echotik.shop/5c9e6b3c328c79bc1834a4d94da6996b/687e12b3/seller-cover/161/7495341582477264984.png,Home Improvement,US,United States,N/A,N/A,N/A,N/A,0
8646928755975557423,AIRMOVES,https://cdn.echotik.shop/fe6e524879cadc5fb97e1aae053e4b70/687e12b3/seller-cover/157/8646928755975557423.png,Womenswear & Underwear,US,United States,N/A,N/A,N/A,N/A,1
7494720565944748455,Tsfitland Clothing,https://cdn.echotik.shop/cca7e6ba75d536f32a404febe3812c67/687e12b3/seller-cover/773/7494720565944748455.png,Womenswear & Underwear,MY,Malaysia,N/A,N/A,N/A,N/A,0
7495865838944422088,LAVEN Fashion Hijab Scarf,https://cdn.echotik.shop/e755251b55a1af10e9bda5089c7726cc/687e12b3/seller-cover/406/7495865838944422088.png,Muslim Fashion,MY,Malaysia,N/A,N/A,N/A,N/A,0
7495370850864696085,AOMR,https://cdn.echotik.shop/e11031ea87774388f4815319b1a1f491/687e12b3/seller-cover/528/7495370850864696085.png,Womenswear & Underwear,GB,UK,N/A,N/A,N/A,N/A,1
8646959264641483820,Nebility Collection,https://cdn.echotik.shop/870d5463f91b9a80ceeac164a28b2912/687e12b3/seller-cover/633/8646959264641483820.png,Womenswear & Underwear,US,United States,N/A,N/A,N/A,N/A,1
8647564969956771092,NiNi shop X,https://cdn.echotik.shop/0fb8677bb01f060c2642b847afa14613/687e12b3/seller-cover/696/8647564969956771092.png,Home Supplies,VN,Vietnam,N/A,N/A,N/A,N/A,0
8647175392492687896,BD STYLE,https://cdn.echotik.shop/01d143b97a38e18325df1437ea3882d0/687e12b3/seller-cover/209/8647175392492687896.png,Menswear & Underwear,US,United States,N/A,N/A,N/A,N/A,1
